seqnames,starts,ends,set,gene_name,gene_start,diff_next,diff_prev
chr3,100303094,100499702,train,LNP1,100401398,91220.0,206.0
chr3,100394314,100590922,train,TMEM45A,100492618,116970.0,91220.0
chr3,100511284,100707892,train,ADGRG7,100609588,99742.0,116970.0
chr3,100611026,100807634,train,TFG,100709330,284185.0,99742.0
chr3,100895211,101091819,train,ABI3BP,100993515,327045.0,284185.0
chr3,101222256,101418864,train,IMPG2,101320560,192681.0,327045.0
chr3,101414937,101611545,train,SENP7,101513241,48620.0,192681.0
chr3,101463557,101660165,train,TRMT10C,101561861,12233.0,48620.0
chr3,101475790,101672398,train,PCNP,101574094,98119.0,12233.0
chr3,101573909,101770517,train,ZBTB11,101672213,14569.0,98119.0
chr3,101588478,101785086,train,RPL24,101686782,37142.0,14569.0
chr3,101625620,101822228,train,CEP97,101723924,55277.0,37142.0
chr3,101680897,101877505,train,NXPE3,101779201,48789.0,55277.0
chr3,101729686,101926294,train,NFKBIZ,101827990,271253.0,48789.0
chr3,102000939,102197547,train,ZPLD1,102099243,3267665.0,271253.0
chr3,105268604,105465212,train,ALCAM,105366908,502644.0,3267665.0
chr3,105771248,105967856,train,CBLB,105869552,1507641.0,502644.0
chr3,107278889,107475497,train,CCDC54,107377193,145742.0,1507641.0
chr3,107424631,107621239,train,BBX,107522935,568090.0,145742.0
chr3,107992721,108189329,train,CD47,108091025,131545.0,568090.0
chr3,108124266,108320874,train,IFT57,108222570,73919.0,131545.0
chr3,108198185,108394793,train,HHLA2,108296489,232833.0,73919.0
chr3,108431018,108627626,train,MYH15,108529322,60322.0,232833.0
chr3,108491340,108687948,train,KIAA1524/DZIP3,108589644/108589681,37.0,60322.0
chr3,108659080,108855688,train,RETNLB,108757384,65313.0,167703.0
chr3,108724393,108921001,train,TRAT1,108822697,131198.0,65313.0
chr3,108855591,109052199,train,GUCA1C,108953895,164247.0,131198.0
chr3,109019838,109216446,train,MORC1,109118142,109.0,164247.0
chr3,109019947,109216555,train,FLJ22763,109118251,198266.0,109.0
chr3,109218213,109414821,train,DPPA2,109316517,21055.0,198266.0
chr3,109239268,109435876,train,DPPA4,109337572,1732498.0,21055.0
chr3,110971766,111168374,train,NECTIN3,111070070,222648.0,1732498.0
chr3,111194414,111391022,train,CD96,111292718,302725.0,222648.0
chr3,111497139,111693747,train,ZBED2,111595443,79232.0,302725.0
chr3,111576371,111772979,train,PLCXD2,111674675,184504.0,79232.0
chr3,111760875,111957483,train,PHLDB2,111859179,119830.0,184504.0
chr3,111880705,112077313,train,ABHD10,111979009,19654.0,119830.0
chr3,111900359,112096967,train,TAGLN3,111998663,36179.0,19654.0
chr3,111936538,112133146,train,TMPRSS7,112034842,51492.0,36179.0
chr3,111988030,112184638,train,C3orf52,112086334,46971.0,51492.0
chr3,112035001,112231609,train,GCSAM,112133305,160953.0,46971.0
chr3,112195954,112392562,train,SLC9C1,112294258,38582.0,160953.0
chr3,112234536,112431144,train,CD200,112332840,166721.0,38582.0
chr3,112401257,112597865,train,BTLA,112499561,62448.0,166721.0
chr3,112463705,112660313,train,ATG3/SLC35A5,112562009/112562046,37.0,62448.0
chr3,112551226,112747834,train,CCDC80,112649530,197326.0,87484.0
chr3,112748552,112945160,train,CD200R1L,112846856,128266.0,197326.0
chr3,112876818,113073426,train,CD200R1,112975122,16031.0,128266.0
chr3,112892849,113089457,train,GTPBP8,112991153,28708.0,16031.0
chr3,112921557,113118165,train,NEPRO,113019861,191141.0,28708.0
chr3,113112698,113309306,train,BOC,113211002,230608.0,191141.0
chr3,113343306,113539914,train,CFAP44,113441610,73577.0,230608.0
chr3,113416883,113613491,train,SPICE1,113515187,17108.0,73577.0
chr3,113433991,113630599,train,SIDT1,113532295,164351.0,17108.0
chr3,113598342,113794950,train,USF3,113696646,49654.0,164351.0
chr3,113647996,113844604,train,NAA50,113746300,32440.0,49654.0
chr3,113680436,113877044,train,ATP6V1A,113778740,49441.0,32440.0
chr3,113729877,113926485,train,GRAMD1C,113828181,119719.0,49441.0
chr3,113849596,114046204,train,ZDHHC23,113947900,58062.0,119719.0
chr3,113907658,114104266,train,QTRT2,114005962,50651.0,58062.0
chr3,113958309,114154917,train,CCDC191,114056613,142794.0,50651.0
chr3,114101103,114297711,train,DRD3,114199407,38171.0,142794.0
chr3,114139274,114335882,train,ZNF80,114237578,39334.0,38171.0
chr3,114178608,114375216,train,TIGIT,114276912,870359.0,39334.0
chr3,115048967,115245575,train,ZBTB20,115147271,476052.0,870359.0
chr3,115525019,115721627,train,GAP43,115623323,1516066.0,476052.0
chr3,117041085,117237693,train,LSAMP,117139389,2006679.0,1516066.0
chr3,119047764,119244372,train,IGSF11,119146068,81.0,2006679.0
chr3,119047845,119244453,train,C3orf30,119146149,27367.0,81.0
chr3,119075212,119271820,train,UPK1B,119173516,67587.0,27367.0
chr3,119142799,119339407,train,B4GALT4,119241103,53269.0,67587.0
chr3,119196068,119392676,train,ARHGAP31,119294372,174458.0,53269.0
chr3,119370526,119567134,train,TMEM39A,119468830,107.0,174458.0
chr3,119370633,119567241,train,POGLUT1,119468937,29594.0,107.0
chr3,119400227,119596835,train,TIMMDC1,119498531,61071.0,29594.0
chr3,119461298,119657906,train,CD80,119559602,20048.0,61071.0
chr3,119481346,119677954,train,ADPRH,119579650,18191.0,20048.0
chr3,119499537,119696145,train,PLA1A,119597841,67483.0,18191.0
chr3,119567020,119763628,train,POPDC2,119665324,12130.0,67483.0
chr3,119579150,119775758,train,COX17,119677454,25567.0,12130.0
chr3,119604717,119801325,train,MAATS1,119703021,77462.0,25567.0
chr3,119682179,119878787,train,NR1I2,119780483,313934.0,77462.0
chr3,119996113,120192721,train,GSK3B,120094417,190677.0,313934.0
chr3,120186790,120383398,train,GPR156,120285094,64245.0,190677.0
chr3,120251035,120447643,train,LRRC58,120349339,101914.0,64245.0
chr3,120352949,120549557,train,FSTL1,120451253,145055.0,101914.0
chr3,120498004,120694612,train,NDUFB4,120596308,86263.0,145055.0
chr3,120584267,120780875,train,HGD,120682571,60422.0,86263.0
chr3,120644689,120841297,train,RABL3,120742993,6751.0,60422.0
chr3,120651440,120848048,train,GTF2E1,120749744,158327.0,6751.0
chr3,120809767,121006375,train,STXBP5L,120908071,638570.0,158327.0
chr3,121448337,121644945,train,POLQ,121546641,24062.0,638570.0
chr3,121472399,121669007,train,ARGFX,121570703,22415.0,24062.0
chr3,121494814,121691422,train,FBXO40,121593118,67809.0,22415.0
chr3,121562623,121759231,train,HCLS1,121660927,88840.0,67809.0
chr3,121651463,121848071,train,GOLGB1,121749767,85312.0,88840.0
chr3,121736775,121933383,train,IQCB1,121835079,103.0,85312.0
chr3,121736878,121933486,train,EAF2,121835182,58906.0,103.0
chr3,121795784,121992392,train,SLC15A2,121894088,128116.0,58906.0
chr3,121923900,122120508,train,ILDR1,122022204,33161.0,128116.0
chr3,121957061,122153669,train,CD86,122055365,128317.0,33161.0
chr3,122085378,122281986,train,CASR,122183682,141561.0,128317.0
chr3,122226939,122423547,train,CSTA,122325243,57988.0,141561.0
chr3,122284927,122481535,train,CCDC58,122383231,944.0,57988.0
chr3,122285871,122482479,train,FAM162A,122384175,31876.0,944.0
chr3,122317747,122514355,train,WDR5B,122416051,98894.0,31876.0
chr3,122416641,122613249,train,KPNA1,122514945,49292.0,98894.0
chr3,122465933,122662541,train,PARP9,122564237,78.0,49292.0
chr3,122466011,122662619,train,DTX3L,122564315,13286.0,78.0
chr3,122479297,122675905,train,PARP15,122577601,103016.0,13286.0
chr3,122582313,122778921,train,PARP14,122680617,113207.0,103016.0
chr3,122695520,122892128,train,HSPBAP1,122793824,970.0,113207.0
chr3,122696490,122893098,train,DIRC2,122794794,233811.0,970.0
chr3,122930301,123126909,train,SEMA5B,123028605,38456.0,233811.0
chr3,122968757,123165365,train,PDIA5,123067061,134865.0,38456.0
chr3,123103622,123300230,train,SEC22A,123201926,247832.0,134865.0
chr3,123351454,123548062,train,ADCY5,123449758,135427.0,247832.0
chr3,123486881,123683489,train,HACD2,123585185,299146.0,135427.0
chr3,123786027,123982635,train,MYLK,123884331,77077.0,299146.0
chr3,123863104,124059712,train,CCDC14,123961408,30770.0,77077.0
chr3,123893874,124090482,train,ROPN1,123992178,87844.0,30770.0
chr3,123981718,124178326,train,KALRN,124080022,650343.0,87844.0
chr3,124632061,124828669,train,UMPS,124730365,171053.0,650343.0
chr3,124803114,124999722,train,ITGB5,124901418,52401.0,171053.0
chr3,124855515,125052123,train,MUC13,124953819,102139.0,52401.0
chr3,124957654,125154262,train,HEG1,125055958,156906.0,102139.0
chr3,125114560,125311168,train,SLC12A8,125212864,162490.0,156906.0
chr3,125277050,125473658,train,ZNF148,125375354,144843.0,162490.0
chr3,125421893,125618501,train,SNX4,125520197,74893.0,144843.0
chr3,125496786,125693394,train,OSBPL11,125595090,341949.0,74893.0
chr3,125838735,126035343,train,ALG1L,125937039,32104.0,341949.0
chr3,125870839,126067447,train,ROPN1B,125969143,132418.0,32104.0
chr3,126003257,126199865,train,SLC41A3,126101561,96433.0,132418.0
chr3,126099690,126296298,train,ALDH1L1,126197994,159448.0,96433.0
chr3,126259138,126455746,train,KLF15,126357442,37496.0,159448.0
chr3,126296634,126493242,train,CFAP100,126394938,80981.0,37496.0
chr3,126377615,126574223,train,ZXDC,126475919,41854.0,80981.0
chr3,126419469,126616077,train,UROC1,126517773,6509.0,41854.0
chr3,126425978,126622586,train,CHST13,126524282,34683.0,6509.0
chr3,126460661,126657269,train,C3orf22,126558965,13677.0,34683.0
chr3,126474338,126670946,train,TXNRD3NB,126572642,82513.0,13677.0
chr3,126556851,126753459,train,TXNRD3,126655155,49064.0,82513.0
chr3,126605915,126802523,train,CHCHD6,126704219,284374.0,49064.0
chr3,126890289,127086897,train,PLXNA1,126988593,609629.0,284374.0
chr3,127499918,127696526,train,TPRA1/MCM2,127598222/127598251,29.0,609629.0
chr3,127530876,127727484,train,PODXL2,127629180,43754.0,30929.0
chr3,127574630,127771238,train,ABTB1,127672934,150316.0,43754.0
chr3,127724946,127921554,train,MGLL,127823250,91981.0,150316.0
chr3,127816927,128013535,train,KBTBD12,127915231,136409.0,91981.0
chr3,127953336,128149944,train,SEC61A1,128051640,102274.0,136409.0
chr3,128055610,128252218,train,RUVBL1,128153914,92921.0,102274.0
chr3,128148531,128345139,train,EEFSEC,128246835,220413.0,92921.0
chr3,128368944,128565552,train,DNAJB8,128467248,25937.0,220413.0
chr3,128394881,128591489,train,GATA2,128493185,187890.0,25937.0
chr3,128582771,128779379,train,RPN1,128681075,45046.0,187890.0
chr3,128627817,128824425,train,RAB7A,128726121,153474.0,45046.0
chr3,128781291,128977899,train,ACAD9,128879595,89809.0,153474.0
chr3,128871100,129067708,train,RP11-723O4.6,128969404,32224.0,89809.0
chr3,128903324,129099932,train,EFCC1,129001628,1062.0,32224.0
chr3,128904386,129100994,train,KIAA1257,129002690,58076.0,1062.0
chr3,128962462,129159070,train,GP9,129060766,62035.0,58076.0
chr3,129024497,129221105,train,RAB43,129122801,38492.0,62035.0
chr3,129062989,129259597,train,ISY1,129161293,22629.0,38492.0
chr3,129085618,129282226,train,CNBP,129183922,65683.0,22629.0
chr3,129151301,129347909,train,COPG1,129249605,29222.0,65683.0
chr3,129180523,129377131,train,HMCES,129278827,37450.0,29222.0
chr3,129217973,129414581,train,H1FX,129316277,112374.0,37450.0
chr3,129330347,129526955,train,EFCAB12,129428651,11384.0,112374.0
chr3,129341731,129538339,train,MBD4,129440035,144.0,11384.0
chr3,129341875,129538483,train,IFT122,129440179,88460.0,144.0
chr3,129430335,129626943,train,RHO,129528639,14574.0,88460.0
chr3,129444909,129641517,train,H1FOO,129543213,63605.0,14574.0
chr3,129508514,129705122,train,PLXND1,129606818,286758.0,63605.0
chr3,129795272,129991880,train,TMCC1,129893576,80728.0,286758.0
chr3,129876000,130072608,train,TRH,129974304,107526.0,80728.0
chr3,129983526,130180134,train,ALG1L2,130081830,263685.0,107526.0
chr3,130247211,130443819,train,COL6A5,130345515,214818.0,263685.0
chr3,130462029,130658637,train,COL6A6,130560333,186496.0,214818.0
chr3,130648525,130845133,train,PIK3R4,130746829,103765.0,186496.0
chr3,130752290,130948898,train,ATP2C1,130850594,176260.0,103765.0
chr3,130928550,131125158,train,NEK11,131026854,795.0,176260.0
chr3,130929345,131125953,train,ASTE1,131027649,354021.0,795.0
chr3,131283366,131479974,train,NUDT16,131381670,121313.0,354021.0
chr3,131404679,131601287,train,MRPL3,131502983,782427.0,121313.0
chr3,132187106,132383714,train,CPNE4,132285410,31956.0,782427.0
chr3,132219062,132415670,train,ACPP,132317366,100159.0,31956.0
chr3,132319221,132515829,train,DNAJC13,132417525,179711.0,100159.0
chr3,132498932,132695540,train,ACKR4,132597236,47660.0,179711.0
chr3,132546592,132743200,train,ACAD11,132644896,9549.0,47660.0
chr3,132556141,132752749,train,UBA5,132654445,67997.0,9549.0
chr3,132624138,132820746,train,NPHP3,132722442,315948.0,67997.0
chr3,132940086,133136694,train,TMEM108,133038390,361604.0,315948.0
chr3,133301690,133498298,train,BFSP2,133399994,173735.0,361604.0
chr3,133475425,133672033,train,CDV3,133573729,88164.0,173735.0
chr3,133563589,133760197,train,TOPBP1,133661893,84062.0,88164.0
chr3,133647651,133844259,train,TF,133745955,38077.0,84062.0
chr3,133685728,133882336,train,SRPRB,133784032,111804.0,38077.0
chr3,133797532,133994140,train,RAB6B,133895836,33976.0,111804.0
chr3,133831508,134028116,train,C3orf36,133929812,122372.0,33976.0
chr3,133953880,134150488,train,SLCO2A1,134052184,198560.0,122372.0
chr3,134152440,134349048,train,RYK,134250744,124735.0,198560.0
chr3,134277175,134473783,train,AMOTL2,134375479,110547.0,124735.0
chr3,134387722,134584330,train,CEP63,134486026,690.0,110547.0
chr3,134388412,134585020,train,ANAPC13,134486716,111084.0,690.0
chr3,134499496,134696104,train,EPHB1,134597800,53222.0,111084.0
chr3,134552718,134749326,train,KY,134651022,1314650.0,53222.0
chr3,135867368,136063976,train,PPP2R3A,135965672,231569.0,1314650.0
chr3,136098937,136295545,train,MSL2,136197241,53064.0,231569.0
chr3,136152001,136348609,train,PCCB,136250305,502098.0,53064.0
chr3,136654099,136850707,train,STAG1,136752403,66243.0,502098.0
chr3,136720342,136916950,train,SLC35G2,136818646,43561.0,66243.0
chr3,136763903,136960511,train,NCK1,136862207,95657.0,43561.0
chr3,136859560,137056168,train,IL20RB,136957864,806419.0,95657.0
chr3,137665979,137862587,train,SOX14,137764283,234451.0,806419.0
chr3,137900430,138097038,train,CLDN18,137998734,117084.0,234451.0
chr3,138017514,138214122,train,DZIP1L,138115818,16569.0,117084.0
chr3,138034083,138230691,train,A4GNT,138132387,42562.0,16569.0
chr3,138076645,138273253,train,DBR1,138174949,12298.0,42562.0
chr3,138088943,138285551,train,ARMC8,138187247,142639.0,12298.0
chr3,138231582,138428190,train,NME9,138329886,17761.0,142639.0
chr3,138249343,138445951,train,MRAS,138347647,86965.0,17761.0
chr3,138336308,138532916,train,ESYT3,138434612,159926.0,86965.0
chr3,138496234,138692842,train,CEP70,138594538,14070.0,159926.0
chr3,138510304,138706912,train,FAIM,138608608,226330.0,14070.0
chr3,138736634,138933242,train,PIK3CB,138834938,112202.0,226330.0
chr3,138848836,139045444,train,FOXL2,138947140,93.0,112202.0
chr3,138848929,139045537,train,FOXL2NB,138947233,59035.0,93.0
chr3,138907964,139104572,train,PRR23A,139006268,14658.0,59035.0
chr3,138922622,139119230,train,PRR23B,139020926,23966.0,14658.0
chr3,138946588,139143196,train,PRR23C,139044892,65511.0,23966.0
chr3,139012099,139208707,train,MRPS22,139110403,279329.0,65511.0
chr3,139291428,139488036,train,COPB2,139389732,91015.0,279329.0
chr3,139382443,139579051,train,RBP2,139480747,59082.0,91015.0
chr3,139441525,139638133,train,RBP1,139539829,138188.0,59082.0
chr3,139579713,139776321,train,NMNAT3,139678017,257167.0,138188.0
chr3,139836880,140033488,train,CLSTN2,139935184,742854.0,257167.0
chr3,140579734,140776342,train,TRIM42,140678038,263791.0,742854.0
chr3,140843525,141040133,train,SLC25A36,140941829,109572.0,263791.0
chr3,140953097,141149705,train,SPSB4,141051401,177324.0,109572.0
chr3,141130421,141327029,train,PXYLP1,141228725,95487.0,177324.0
chr3,141225908,141422516,train,ZBTB38,141324212,162834.0,95487.0
chr3,141388742,141585350,train,RASA2,141487046,251157.0,162834.0
chr3,141639899,141836507,train,RNF7,141738203,39944.0,251157.0
chr3,141679843,141876451,train,GRK7,141778147,97976.0,39944.0
chr3,141777819,141974427,train,ATP1B3,141876123,273414.0,97976.0
chr3,142051233,142247841,train,TFDP2,142149537,76070.0,273414.0
chr3,142127303,142323911,train,GK5,142225607,222455.0,76070.0
chr3,142349758,142546366,train,XRN1,142448062,130764.0,222455.0
chr3,142480522,142677130,train,ATR,142578826,17560.0,130764.0
chr3,142498082,142694690,train,PLS1,142596386,127687.0,17560.0
chr3,142625769,142822377,train,TRPC1,142724073,165130.0,127687.0
chr3,142790899,142987507,train,PCOLCE2,142889203,74479.0,165130.0
chr3,142865378,143061986,train,PAQR9,142963682,37877.0,74479.0
chr3,142903255,143099863,train,U2SURP,143001559,117771.0,37877.0
chr3,143021026,143217634,train,CHST2,143119330,729201.0,117771.0
chr3,143750227,143946835,train,SLC9A9,143848531,123266.0,729201.0
chr3,143873493,144070101,train,C3orf58,143971797,2191856.0,123266.0
chr3,146065349,146261957,train,PLOD2,146163653,87526.0,2191856.0
chr3,146152875,146349483,train,PLSCR4,146251179,244812.0,87526.0
chr3,146397687,146594295,train,PLSCR2,146495991,48873.0,244812.0
chr3,146446560,146643168,train,PLSCR1,146544864,61352.0,48873.0
chr3,146507912,146704520,train,PLSCR5,146606216,787205.0,61352.0
chr3,147295117,147491725,train,ZIC1,147393421,13439.0,787205.0
chr3,147308556,147505164,train,ZIC4,147406860,1290923.0,13439.0
chr3,148599479,148796087,train,AGTR1,148697783,93318.0,1290923.0
chr3,148692797,148889405,train,CPB1,148791101,74154.0,93318.0
chr3,148766951,148963559,train,CPA3,148865255,126085.0,74154.0
chr3,148893036,149089644,train,GYG1,148991340,95214.0,126085.0
chr3,148988250,149184858,train,HLTF,149086554,43029.0,95214.0
chr3,149031279,149227887,train,HPS3,149129583,92472.0,43029.0
chr3,149123751,149320359,train,CP,149222055,112359.0,92472.0
chr3,149236110,149432718,train,TM4SF18,149334414,43363.0,112359.0
chr3,149279473,149476081,train,TM4SF1,149377777,96196.0,43363.0
chr3,149375669,149572277,train,TM4SF4,149473973,262741.0,96196.0
chr3,149638410,149835018,train,WWTR1,149736714,15785.0,262741.0
chr3,149654195,149850803,train,COMMD2,149752499,60208.0,15785.0
chr3,149714403,149911011,train,RNF13,149812707,81200.0,60208.0
chr3,149795603,149992211,train,ANKUB1,149893907,156821.0,81200.0
chr3,149952424,150149032,train,PFN2,150050728,357606.0,156821.0
chr3,150310030,150506638,train,TSC22D2,150408334,144019.0,357606.0
chr3,150454049,150650657,train,EIF2A,150552353,50521.0,144019.0
chr3,150504570,150701178,train,SELENOT,150602874,354.0,50521.0
chr3,150504924,150701532,train,SERP1,150603228,100743.0,354.0
chr3,150605667,150802275,train,ERICH6,150703971,59506.0,100743.0
chr3,150665173,150861781,train,SIAH2,150763477,141962.0,59506.0
chr3,150807135,151003743,train,MINDY4B,150905439,67238.0,141962.0
chr3,150874373,151070981,train,CLRN1,150972677,113019.0,67238.0
chr3,150987392,151184000,train,MED12L,151085696,117505.0,113019.0
chr3,151104897,151301505,train,GPR171,151203201,75266.0,117505.0
chr3,151180163,151376771,train,P2RY14,151278467,38485.0,75266.0
chr3,151218648,151415256,train,GPR87,151316952,12596.0,38485.0
chr3,151231244,151427852,train,P2RY13,151329548,55264.0,12596.0
chr3,151286508,151483116,train,P2RY12,151384812,73897.0,55264.0
chr3,151360405,151557013,train,IGSF10,151458709,275206.0,73897.0
chr3,151635611,151832219,train,AADACL2,151733915,80121.0,275206.0
chr3,151715732,151912340,train,AADAC,151814036,59606.0,80121.0
chr3,151775338,151971946,train,SUCNR1,151873642,370185.0,59606.0
chr3,152145523,152342131,train,MBNL1,152243827,590865.0,370185.0
chr3,152736388,152932996,train,P2RY1,152834692,327577.0,590865.0
chr3,153063965,153260573,train,RAP2B,153162269,958733.0,327577.0
chr3,154022698,154219306,train,ARHGEF26,154121002,203495.0,958733.0
chr3,154226193,154422801,train,DHX36,154324497,105218.0,203495.0
chr3,154331411,154528019,train,GPR149,154429715,594408.0,105218.0
chr3,154925819,155122427,train,MME,155024123,269568.0,594408.0
chr3,155195387,155391995,train,RP11-451G4.2,155293691,451376.0,269568.0
chr3,155646763,155843371,train,PLCH1,155745067,61284.0,451376.0
chr3,155708047,155904655,train,C3orf33,155806351,48078.0,61284.0
chr3,155756125,155952733,train,SLC33A1,155854429,16106.0,48078.0
chr3,155772231,155968839,train,GMPS,155870535,167165.0,16106.0
chr3,155939396,156136004,train,KCNAB1,156037700,517484.0,167165.0
chr3,156456880,156653488,train,SSR3,156555184,118050.0,517484.0
chr3,156574930,156771538,train,TIPARP,156673234,152246.0,118050.0
